623,666,682,665,653,679,662,661,676,650,712,597,703,647,732,653,658,623,740,646,677,695,665
642,670,657,696,664,679,658,666,629,660,683,678,673,671,631,638,695,634,672,636,658,629,712
648,674,638,704,632,667,641,673,697,669,642,624,702,640,691,682,642,638,705,631,607,720,634
636,701,684,662,659,658,633,666,644,694,650,627,705,664,669,663,676,652,680,702,690,656,652,650,690,675,626,680,686,643,684,652,630
649,668,683,646,672,651,686,676,668,632,642,666,676,663,627,709,687,636,668,635,707,682,667,676,655,663,635,671,659,640,741,624,679
643,668,663,650,679,663,696,662,646,682,681,662,693,628,646,679,680,655,688,682,632,666,656,629,672,711,675,650,689,726,636,643,670
1688029774577,687,709,661,660,641,685,680,654,653,652,654,665,648,695,651,672,673,660,670,666,696,622,666,681,672,687,665,663,686,709,702,663,606,669,643,674,667,661,666,666,662,685,637
670,673,637,684,678,643,679,635,689,686,688,647,648,672,650,677,666,686,655,655,651,647,684,651,663,650,644,695,662,664,712,678,625,685,714,651,616,641,696,661,676,659,681,681
633,671,632,652,691,664,668,655,662,634,650,702,659,657,678,666,667,666,668,694,637,686,660,671,656,674,649,675,647,703,634,658,641,662,653,738,654,650,690,628,692,654,669,674
648,651,666,628,643,698,628,718,648,645,636,700,671,657,664,675,711,634,676,644,681,647,689,670,647,669,665,632,668,674,691,616,659,709,715,684,624,586,671,663,713,716,598,638,657,683,750,715,639,647,652,744,651,597,656,656,640,700,652,716,598,684,729
692,633,640,649,668,669,660,650,656,681,661,662,676,652,673,677,670,673,699,647,672,646,666,637,689,655,656,668,675,671,682,645,651,682,662,665,642,670,672,670,652,662,715,636,642,650,709,623,698,621,752,656,684,618,660,664,696,642,669,663,638,701,670,651,636,700
