654,641,635,664,719,642,654,641,682,693,700,637,675,647,650,703,641,654,681,634,662,664,671,676,675,686,655,640,680,692,621,729,631,629,695
633,629,698,676,689,641,675,667,670,639,629,644,714,654,650,646,703,674,699,639,717,630,654,694,676,585,701,703,699,617,650,668,702,629,683
613,689,685,641,669,668,646,656,666,659,671,638,681,671,661,676,642,706,626,685,728,652,710,687,675,606,656,657,681,629,706,683,606,618,663
669,666,681,642,728,675
689,670,714,703,717,676
719,682,675,641,662,675
